part_date;part_dec;teach_mod;hei;know_area;gender;age_group;mar_status;comp_home;internet;ethnic;educ;income_home;children;family_size;prev_exp;pe1;pe2;pe3;ee1;ee2;ee3;ee4;si1;si2;si3;fc1;fc2;fc3;fc4;hm1;hm2;hm3;ht1;ht2;ht3;lv1;lv2;lv3;ti1;ti2;ti3;as1;as2;as3;bi1;bi2;bi3
2020-11-23;Sí, deseo participar.;Virtual (a distancia);Universidad De Las Américas;CIENCIAS DE LA SALUD;Male;45 años a 54 años;Casado(a);Sí;Sí;Mestizo;Maestría;Menor a 1500;2;4;Nula;3;2;2;2;2;2;2;3;2;2;2;4;2;3;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;2;2
2020-11-23;Sí, deseo participar.;Ambas;Universidad UTE;COMPUTACIÓN Y CIENCIAS DE LA INFORMACIÓN;Male;45 años a 54 años;Casado(a);Sí;Sí;Mestizo;Tercer Nivel (universitario);Entre 1500 y 5000;2;5;Muy alta;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
2020-11-23;Sí, deseo participar.;Ambas;Universidad Estatal De Milagro;PERIODISMO Y COMUNICACIONES;Male;35 años a 44 años;Divorciado(a);Sí;Sí;Mestizo;Maestría;Entre 1500 y 5000;0;4;Alta;3;3;3;5;5;5;5;5;5;5;5;5;5;5;5;4;4;3;1;2;2;2;5;3;2;2;3;5;4;4;4;4
2020-11-23;Sí, deseo participar.;Presencial;Pontificia Universidad Católica Del Ecuador;COMPUTACIÓN Y CIENCIAS DE LA INFORMACIÓN;Male;35 años a 44 años;Unión de hecho;Sí;Sí;Mestizo;Doctorado;Entre 1500 y 5000;1;3;Baja;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
2020-11-23;Sí, deseo participar.;Presencial;Universidad De Las Américas;OTRAS INGENIERÍAS Y TECNOLOGÍAS;Male;25 años a 34 años;Soltero(a);Sí;Sí;Mestizo;Maestría;Entre 1500 y 5000;0;2;Ni alta ni baja;4;3;3;5;5;5;5;3;2;2;5;4;4;5;3;2;2;5;5;5;4;3;4;5;3;3;3;5;4;3;3;3
2020-11-23;Sí, deseo participar.;Ambas;Universidad de Cuenca;OTRAS HUMANIDADES;Female;45 años a 54 años;Casado(a);Sí;Sí;Mestizo;Maestría;Entre 1500 y 5000;1;3;Baja;5;5;5;5;5;5;5;1;3;3;5;5;4;2;5;5;5;5;4;4;4;4;4;4;2;4;4;5;5;5;5;5
2020-11-23;Sí, deseo participar.;Presencial;Universidad Laica Eloy Alfaro De Manabí;INGENIERÍA ELÉCTRICA, ELECTRÓNICA E INFORMÁTICA;Male;25 años a 34 años;Soltero(a);Sí;Sí;Mestizo;Maestría;Menor a 1500;0;2;Alta;5;5;5;5;5;4;5;3;3;3;5;5;5;3;4;5;4;5;5;5;5;5;5;3;5;5;5;5;5;5;5;5
2020-11-23;Sí, deseo participar.;Presencial;Universidad De Guayaquil;OTRAS HUMANIDADES;Male;45 años a 54 años;Casado(a);Sí;Sí;Mestizo;Maestría;Entre 1500 y 5000;2;4;Ni alta ni baja;5;5;5;5;5;5;5;5;5;5;5;4;4;5;5;5;5;5;4;4;5;5;5;4;4;5;5;5;4;5;5;5
2020-11-23;Sí, deseo participar.;Presencial;Universidad Internacional Sek Ecuador;ECONOMÍA Y NEGOCIOS;Female;35 años a 44 años;Soltero(a);Sí;Sí;Mestizo;Maestría;Menor a 1500;1;7;Baja;5;5;5;5;5;5;5;5;5;5;5;4;5;1;4;4;4;5;4;4;4;5;5;5;3;5;5;4;5;5;5;5
2020-11-23;Sí, deseo participar.;Presencial;Escuela Superior Politécnica Del Chimborazo;CIENCIAS DE LA TIERRA Y MEDIOAMBIENTALES;Male;Más de 54;Soltero(a);Sí;Sí;Mestizo;Doctorado;Entre 1500 y 5000;0;1;Nula;5;5;4;5;3;3;4;1;3;3;4;4;4;3;2;4;3;4;3;3;3;3;4;4;4;4;2;4;4;3;3;4
2020-11-23;Sí, deseo participar.;Presencial;Universidad Técnica Del Norte;OTRAS INGENIERÍAS Y TECNOLOGÍAS;Male;45 años a 54 años;Casado(a);Sí;Sí;Mestizo;Maestría;Entre 1500 y 5000;2;4;Baja;3;3;4;4;4;2;4;4;4;5;5;4;4;3;2;2;2;3;2;4;4;2;5;4;2;2;3;4;4;4;3;3
2020-11-23;Sí, deseo participar.;Virtual (a distancia);Pontificia Universidad Católica Del Ecuador;PERIODISMO Y COMUNICACIONES;Female;35 años a 44 años;Divorciado(a);Sí;Sí;Mestizo;Maestría;Menor a 1500;0;3;Ni alta ni baja;4;4;4;4;4;4;4;3;3;4;4;4;4;2;3;3;3;4;3;3;5;3;5;3;1;3;3;2;4;4;4;4
2020-11-23;Sí, deseo participar.;Presencial;Universidad Central Del Ecuador;OTRAS INGENIERÍAS Y TECNOLOGÍAS;Male;35 años a 44 años;Casado(a);Sí;Sí;Mestizo;Maestría;Entre 1500 y 5000;1;2;Nula;5;5;5;5;5;5;5;3;3;3;5;5;5;5;5;5;5;5;1;5;5;5;5;5;5;5;5;5;5;5;5;5
2020-11-23;Sí, deseo participar.;Ambas;Universidad Técnica De Manabí;ECONOMÍA Y NEGOCIOS;Male;45 años a 54 años;Casado(a);Sí;Sí;Mestizo;Maestría;Entre 1500 y 5000;3;5;Ni alta ni baja;4;5;5;5;4;4;4;3;3;3;5;4;3;3;4;4;4;3;3;3;3;3;4;4;4;4;3;4;4;4;4;4
2020-11-23;Sí, deseo participar.;Ambas;Universidad De Guayaquil;PERIODISMO Y COMUNICACIONES;Male;35 años a 44 años;Unión de hecho;Sí;Sí;Mestizo;Maestría;Menor a 1500;1;3;Alta;5;5;4;5;5;4;5;4;4;4;5;4;5;4;5;5;5;5;4;4;4;5;5;5;5;5;4;5;5;5;5;5
2020-11-23;Sí, deseo participar.;Presencial;Universidad Técnica Del Norte;OTRAS CIENCIAS SOCIALES;Male;35 años a 44 años;Divorciado(a);Sí;Sí;Mestizo;Maestría;Menor a 1500;1;1;Baja;5;5;5;5;4;4;4;4;4;4;4;3;3;4;3;3;3;2;3;3;3;3;5;5;3;3;3;4;4;4;5;4
2020-11-23;Sí, deseo participar.;Presencial;Universidad Nacional De Chimborazo;COMPUTACIÓN Y CIENCIAS DE LA INFORMACIÓN;Male;Más de 54;Casado(a);Sí;Sí;Mestizo;Maestría;Entre 1500 y 5000;5;10;Alta;5;5;5;5;5;5;5;5;5;5;4;4;4;4;5;5;5;5;4;5;4;4;5;5;4;5;5;4;5;5;5;5
2020-11-23;Sí, deseo participar.;Virtual (a distancia);Pontificia Universidad Católica Del Ecuador;IDIOMAS Y LITERATURA;Female;45 años a 54 años;Casado(a);Sí;Sí;Blanco;Maestría;Entre 1500 y 5000;2;2;Baja;5;5;5;5;5;4;5;5;5;5;5;4;5;3;3;4;4;5;3;4;3;4;5;5;4;3;3;5;4;5;5;5
2020-11-23;Sí, deseo participar.;Virtual (a distancia);Universidad Católica De Santiago De Guayaquil;CIENCIAS DE LA EDUCACIÓN;Female;45 años a 54 años;Casado(a);Sí;Sí;Mestizo;Doctorado;Entre 1500 y 5000;3;4;Alta;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;4;4;5;5;1;5;3;5;5;5;5;5
2020-11-23;Sí, deseo participar.;Ambas;Universidad Católica De Cuenca;PERIODISMO Y COMUNICACIONES;Female;45 años a 54 años;Divorciado(a);Sí;Sí;Blanco;Maestría;Menor a 1500;1;1;Ni alta ni baja;4;4;3;3;4;4;3;1;1;1;5;5;4;5;3;3;2;5;4;2;3;4;2;2;1;3;1;4;4;5;5;5
2020-11-23;Sí, deseo participar.;Presencial;Universidad Católica De Santiago De Guayaquil;ECONOMÍA Y NEGOCIOS;Male;45 años a 54 años;Casado(a);Sí;Sí;Mestizo;Maestría;Menor a 1500;5;5;Nula;4;3;3;5;5;3;5;3;4;3;3;4;3;3;4;3;4;4;4;4;4;4;4;4;4;5;2;3;3;5;4;5
2020-11-23;Sí, deseo participar.;Ambas;Universidad Central Del Ecuador;ECONOMÍA Y NEGOCIOS;Female;25 años a 34 años;Soltero(a);Sí;Sí;Mestizo;Maestría;Entre 1500 y 5000;0;4;Alta;3;3;3;4;4;4;3;3;2;2;3;3;4;2;3;3;3;3;1;3;1;4;4;4;2;4;3;3;3;3;3;3
2020-11-23;Sí, deseo participar.;Virtual (a distancia);Universidad De Los Hemisferios;COMPUTACIÓN Y CIENCIAS DE LA INFORMACIÓN;Female;35 años a 44 años;Soltero(a);Sí;Sí;Indígena;Tercer Nivel (universitario);Entre 1500 y 5000;1;2;Alta;4;3;3;2;4;3;3;3;3;4;5;5;5;4;2;4;2;4;2;2;3;3;3;4;4;4;4;3;4;4;4;4
2020-11-23;Sí, deseo participar.;Presencial;Universidad Regional Autonoma De Los Andes;INGENIERÍA ELÉCTRICA, ELECTRÓNICA E INFORMÁTICA;Male;35 años a 44 años;Casado(a);Sí;Sí;Mestizo;Maestría;Entre 1500 y 5000;2;4;Alta;5;4;4;4;4;3;4;4;3;4;4;4;3;4;3;3;3;2;2;2;3;2;4;3;2;3;3;3;4;4;4;4
2020-11-23;Sí, deseo participar.;Ambas;Universidad Politécnica Salesiana;PSICOLOGÍA;Female;35 años a 44 años;Casado(a);Sí;Sí;Mestizo;Maestría;Entre 1500 y 5000;2;4;Baja;4;4;3;4;4;4;4;1;1;1;3;3;3;3;3;3;4;3;1;1;3;3;3;3;3;3;3;1;2;4;3;3
2020-11-23;Sí, deseo participar.;Virtual (a distancia);Universidad De Las Américas;AGRICULTURA, SILVICULTURA Y PESCA;Female;45 años a 54 años;Soltero(a);Sí;Sí;Mestizo;Maestría;Entre 1500 y 5000;0;2;Baja;5;5;5;5;5;4;5;4;4;4;5;5;5;5;4;4;4;5;3;4;3;4;4;5;5;5;4;5;5;5;5;5
2020-11-23;Sí, deseo participar.;Ambas;Universidad Central Del Ecuador;OTRAS CIENCIAS SOCIALES;Male;Más de 54;Casado(a);Sí;Sí;Blanco;Doctorado;Entre 1500 y 5000;2;3;Alta;5;5;5;4;5;5;4;5;5;5;5;5;5;3;5;5;5;5;3;5;5;5;5;4;3;5;4;5;5;5;5;5
2020-11-23;Sí, deseo participar.;Presencial;Universidad De Las Américas;ECONOMÍA Y NEGOCIOS;Male;Más de 54;Casado(a);Sí;Sí;Mestizo;Maestría;Entre 1500 y 5000;3;4;Nula;5;4;4;5;5;5;5;3;3;4;5;3;4;4;4;5;5;5;5;3;4;4;4;3;2;4;3;4;4;4;4;4
2020-11-23;Sí, deseo participar.;Presencial;Universidad Técnica Cotopaxi;ECONOMÍA Y NEGOCIOS;Male;45 años a 54 años;Soltero(a);Sí;Sí;Mestizo;Maestría;Entre 1500 y 5000;2;4;Ni alta ni baja;5;5;5;5;4;5;4;5;5;5;5;5;5;5;5;5;5;5;4;5;5;5;5;5;5;5;4;5;5;5;5;5
2020-11-23;Sí, deseo participar.;Presencial;Universidad Nacional De Loja;INGENIERÍA MECÁNICA;Male;25 años a 34 años;Soltero(a);Sí;Sí;Mestizo;Maestría;Entre 1500 y 5000;0;5;Muy alta;5;5;5;5;5;5;5;5;4;4;5;5;5;1;2;2;3;4;3;4;3;5;5;4;4;4;4;4;3;3;4;3
2020-11-23;Sí, deseo participar.;Presencial;Escuela Superior Politécnica Del Chimborazo;ECONOMÍA Y NEGOCIOS;Female;35 años a 44 años;Casado(a);Sí;Sí;Mestizo;Maestría;Menor a 1500;2;4;Alta;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
2020-11-23;Sí, deseo participar.;Ambas;Universidad UTE;CIENCIAS QUÍMICAS;Male;45 años a 54 años;Divorciado(a);Sí;Sí;Mestizo;Doctorado;Entre 1500 y 5000;0;1;Baja;2;2;2;3;2;3;1;1;1;1;3;3;3;2;1;1;1;1;1;1;3;1;1;1;1;1;3;2;3;2;2;2
2020-11-23;Sí, deseo participar.;Presencial;Universidad Técnica Del Norte;MATEMÁTICAS;Male;35 años a 44 años;Casado(a);Sí;Sí;Mestizo;Maestría;Entre 1500 y 5000;2;4;Baja;5;5;5;5;5;4;4;3;3;3;5;4;5;5;4;4;5;4;4;4;4;4;4;4;4;5;4;4;4;5;4;4
2020-11-23;Sí, deseo participar.;Presencial;Universidad de Cuenca;ECONOMÍA Y NEGOCIOS;Male;45 años a 54 años;Casado(a);Sí;Sí;Mestizo;Maestría;Entre 1500 y 5000;2;4;Ni alta ni baja;4;4;3;5;5;4;4;2;2;2;5;4;2;1;2;2;2;4;2;5;5;4;4;4;2;4;3;4;3;3;4;5
2020-11-23;Sí, deseo participar.;Presencial;Universidad Politécnica Salesiana;FILOSOFÍA, ÉTICA Y RELIGIÓN;Male;35 años a 44 años;Soltero(a);Sí;Sí;Mestizo;Doctorado;Entre 1500 y 5000;0;1;Muy alta;4;4;4;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;4;5;5;5;5;5;5;5;5;5;5;5;5;5
2020-11-23;Sí, deseo participar.;Presencial;Universidad Nacional De Loja;MATEMÁTICAS;Male;35 años a 44 años;Casado(a);Sí;Sí;Mestizo;Maestría;Entre 1500 y 5000;1;3;Ni alta ni baja;5;5;4;4;4;4;4;4;4;4;5;5;3;4;4;4;3;4;3;3;4;4;4;3;3;3;4;3;3;4;4;4
2020-11-23;Sí, deseo participar.;Presencial;Universidad Nacional De Loja;ECONOMÍA Y NEGOCIOS;Female;35 años a 44 años;Divorciado(a);Sí;Sí;Mestizo;Maestría;Entre 1500 y 5000;2;3;Alta;5;3;3;5;5;5;3;3;3;1;5;5;5;3;5;5;5;4;3;4;4;5;5;4;2;5;3;4;5;5;5;5
2020-11-23;Sí, deseo participar.;Presencial;Universidad Politécnica Salesiana;IDIOMAS Y LITERATURA;Female;25 años a 34 años;Casado(a);Sí;Sí;Mestizo;Maestría;Menor a 1500;0;8;Ni alta ni baja;5;5;5;5;5;5;5;5;5;5;5;4;4;3;4;4;4;4;5;5;4;4;3;5;4;4;4;4;4;4;5;4
2020-11-23;Sí, deseo participar.;Presencial;Universidad Técnica De Ambato;OTRAS HUMANIDADES;Female;45 años a 54 años;Divorciado(a);Sí;Sí;Mestizo;Maestría;Entre 1500 y 5000;2;3;Muy alta;5;4;4;5;5;5;5;5;5;5;5;5;5;5;5;4;4;5;4;5;4;3;4;5;4;5;5;5;5;5;5;5
2020-11-23;Sí, deseo participar.;Presencial;Pontificia Universidad Católica Del Ecuador;INGENIERÍA ELÉCTRICA, ELECTRÓNICA E INFORMÁTICA;Male;25 años a 34 años;Soltero(a);Sí;Sí;Mestizo;Maestría;Menor a 1500;0;1;Ni alta ni baja;5;5;5;5;5;5;5;5;4;4;4;3;4;3;4;3;3;3;1;1;2;3;3;4;2;4;3;3;4;4;3;3
2020-11-23;Sí, deseo participar.;Ambas;Universidad Laica Eloy Alfaro De Manabí;CIENCIAS DE LA TIERRA Y MEDIOAMBIENTALES;Male;45 años a 54 años;Casado(a);Sí;Sí;Mestizo;Maestría;Entre 1500 y 5000;1;3;Ni alta ni baja;4;4;3;4;4;4;3;4;2;3;4;3;4;3;3;3;3;4;3;3;3;3;3;2;2;3;3;3;4;4;4;4
2020-11-23;Sí, deseo participar.;Ambas;Universidad De Las Américas;IDIOMAS Y LITERATURA;Female;45 años a 54 años;Soltero(a);Sí;Sí;Mestizo;Maestría;Entre 1500 y 5000;1;3;Ni alta ni baja;5;5;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;3;5;5;5;5;5;3;4;4;5;5;5;5;5
2020-11-23;Sí, deseo participar.;Ambas;Pontificia Universidad Católica Del Ecuador;FILOSOFÍA, ÉTICA Y RELIGIÓN;Male;45 años a 54 años;Casado(a);Sí;Sí;Mestizo;Doctorado;Menor a 1500;2;6;Alta;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
2020-11-23;Sí, deseo participar.;Ambas;Universidad Regional Autonoma De Los Andes;OTRAS INGENIERÍAS Y TECNOLOGÍAS;Male;25 años a 34 años;Casado(a);Sí;Sí;Mestizo;Maestría;Entre 1500 y 5000;2;4;Ni alta ni baja;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;2;3;3;3;3;2;3;3;3;3;3;4;3;3;3;3;4
2020-11-23;Sí, deseo participar.;Presencial;Universidad De Guayaquil;IDIOMAS Y LITERATURA;Female;Más de 54;Casado(a);Sí;Sí;Mestizo;Tercer Nivel (universitario);Entre 1500 y 5000;4;4;Baja;5;5;5;5;5;5;5;4;4;4;3;4;4;5;5;5;5;5;5;5;4;4;5;5;3;5;3;4;5;5;5;5
2020-11-23;Sí, deseo participar.;Presencial;Universidad Politécnica Estatal Del Carchi;ECONOMÍA Y NEGOCIOS;Male;Más de 54;Casado(a);Sí;Sí;Mestizo;Maestría;Menor a 1500;3;5;Ni alta ni baja;5;4;5;5;5;5;5;5;5;5;5;5;4;3;5;5;5;5;4;5;4;5;5;5;3;5;4;5;5;5;5;5
2020-11-24;Sí, deseo participar.;Ambas;Universidad De Guayaquil;CIENCIAS DE LA EDUCACIÓN;Female;35 años a 44 años;Casado(a);Sí;Sí;Mestizo;Maestría;Entre 1500 y 5000;1;3;Alta;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;3;5;5;5;5;5;5;5;5;5;5;5;5;5
2020-11-24;Sí, deseo participar.;Presencial;Pontificia Universidad Católica Del Ecuador;OTRAS HUMANIDADES;Female;35 años a 44 años;Soltero(a);Sí;Sí;Mestizo;Maestría;Menor a 1500;0;1;Nula;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
2020-11-24;Sí, deseo participar.;Presencial;Universidad Politécnica Salesiana;MATEMÁTICAS;Male;35 años a 44 años;Casado(a);Sí;Sí;Mestizo;Maestría;Menor a 1500;2;6;Baja;4;2;3;2;3;3;2;4;3;2;4;3;4;2;1;2;1;3;1;1;2;2;1;3;2;2;3;2;3;3;2;3
2020-11-24;Sí, deseo participar.;Presencial;Pontificia Universidad Católica Del Ecuador;ECONOMÍA Y NEGOCIOS;Male;35 años a 44 años;Casado(a);Sí;Sí;Mestizo;Maestría;Entre 1500 y 5000;2;4;Baja;4;5;5;5;4;4;5;4;4;3;5;4;3;5;3;4;4;4;4;5;4;3;4;5;3;5;4;5;4;4;4;4
2020-11-24;Sí, deseo participar.;Ambas;Universidad Laica Eloy Alfaro De Manabí;COMPUTACIÓN Y CIENCIAS DE LA INFORMACIÓN;Male;Más de 54;Casado(a);Sí;Sí;Mestizo;Maestría;Entre 1500 y 5000;2;4;Alta;5;4;5;5;5;4;4;3;3;3;5;4;4;4;4;4;4;4;3;3;5;5;4;4;3;4;4;4;4;4;4;4
2020-11-24;Sí, deseo participar.;Virtual (a distancia);Universidad Estatal Peninsula De Santa Elena;OTRAS HUMANIDADES;Male;45 años a 54 años;Casado(a);Sí;Sí;Mestizo;Doctorado;Entre 1500 y 5000;1;2;Alta;5;5;5;5;5;4;4;4;4;4;4;4;4;2;4;4;4;4;3;4;3;5;4;5;4;4;3;4;4;4;4;4
2020-11-24;Sí, deseo participar.;Virtual (a distancia);Universidad Laica Eloy Alfaro De Manabí;INGENIERÍA ELÉCTRICA, ELECTRÓNICA E INFORMÁTICA;Male;35 años a 44 años;Unión de hecho;Sí;Sí;Mestizo;Maestría;Entre 1500 y 5000;1;3;Nula;5;5;4;4;4;4;4;3;3;3;4;5;3;1;4;5;5;5;3;4;4;4;4;4;4;4;4;4;4;4;4;4
2020-11-24;Sí, deseo participar.;Presencial;Universidad Técnica De Manabí;CIENCIAS DE LA EDUCACIÓN;Male;45 años a 54 años;Casado(a);Sí;Sí;Mestizo;Doctorado;Entre 1500 y 5000;3;5;Baja;4;2;2;2;2;2;2;2;1;1;4;3;3;2;2;2;2;1;1;2;2;2;1;2;3;2;2;2;2;2;1;2
2020-11-24;Sí, deseo participar.;Virtual (a distancia);Universidad Estatal De Bolivar;INGENIERÍA ELÉCTRICA, ELECTRÓNICA E INFORMÁTICA;Male;35 años a 44 años;Unión de hecho;Sí;Sí;Mestizo;Maestría;Entre 1500 y 5000;1;3;Nula;5;5;4;4;4;4;4;3;3;3;4;5;3;1;4;5;5;5;3;4;4;4;4;4;4;4;4;4;4;4;4;4
2020-11-24;Sí, deseo participar.;Virtual (a distancia);Universidad Andina Simón Bolívar;INGENIERÍA ELÉCTRICA, ELECTRÓNICA E INFORMÁTICA;Male;35 años a 44 años;Unión de hecho;Sí;Sí;Mestizo;Doctorado;Entre 1500 y 5000;4;6;Alta;2;1;1;4;2;3;3;1;1;1;4;4;3;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1
2020-11-25;Sí, deseo participar.;Ambas;Universidad Técnica De Manabí;CIENCIAS DE LA TIERRA Y MEDIOAMBIENTALES;Male;45 años a 54 años;Divorciado(a);Sí;Sí;Mestizo;Doctorado;Entre 1500 y 5000;2;1;Alta;5;5;5;5;5;5;5;5;3;3;5;5;5;5;5;5;5;5;5;5;5;5;5;5;3;4;4;5;5;5;5;5
2020-11-25;Sí, deseo participar.;Presencial;Universidad Nacional De Chimborazo;ECONOMÍA Y NEGOCIOS;Female;35 años a 44 años;Soltero(a);Sí;Sí;Mestizo;Maestría;Entre 1500 y 5000;0;1;Nula;5;5;5;5;5;5;5;5;5;5;5;5;5;3;4;4;4;4;4;4;4;4;4;4;5;5;4;4;5;5;5;5
2020-11-26;Sí, deseo participar.;Presencial;Universidad Central Del Ecuador;CIENCIAS BIOLÓGICAS;Female;35 años a 44 años;Casado(a);Sí;Sí;Mestizo;Maestría;Menor a 1500;3;5;Alta;5;5;5;4;5;4;5;3;3;3;4;3;4;4;4;4;4;4;3;3;4;4;4;4;2;4;4;4;3;4;4;4
2020-11-26;Sí, deseo participar.;Virtual (a distancia);Universidad Técnica Del Norte;IDIOMAS Y LITERATURA;Female;45 años a 54 años;Divorciado(a);Sí;Sí;Mestizo;Tercer Nivel (universitario);Entre 1500 y 5000;2;4;Ni alta ni baja;5;4;4;5;5;5;5;4;4;4;5;4;4;3;4;4;4;5;4;4;4;4;5;5;5;5;5;4;5;5;5;5
2020-11-26;Sí, deseo participar.;Presencial;Universidad Católica De Cuenca;PERIODISMO Y COMUNICACIONES;Male;45 años a 54 años;Casado(a);Sí;Sí;Mestizo;Maestría;Entre 1500 y 5000;4;6;Baja;4;4;4;4;4;4;3;1;1;1;4;3;2;1;3;3;3;2;1;1;3;4;4;2;1;2;2;1;2;3;2;3
2020-11-27;Sí, deseo participar.;Presencial;Universidad De Guayaquil;ECONOMÍA Y NEGOCIOS;Male;35 años a 44 años;Casado(a);Sí;Sí;Mestizo;Maestría;Entre 1500 y 5000;2;4;Baja;5;5;1;3;1;3;3;1;1;3;3;3;2;1;3;3;3;5;2;1;1;1;1;1;1;1;1;1;5;1;3;3
2020-11-28;Sí, deseo participar.;Presencial;Universidad Técnica De Manabí;ECONOMÍA Y NEGOCIOS;Male;Más de 54;Casado(a);Sí;Sí;Mestizo;Maestría;Entre 1500 y 5000;2;4;Ni alta ni baja;5;5;5;5;5;5;5;5;5;5;5;5;5;1;5;5;5;5;5;5;5;5;5;5;4;5;5;5;5;5;5;5
2020-12-07;Sí, deseo participar.;Ambas;Pontificia Universidad Católica Del Ecuador;CIENCIAS DE LA EDUCACIÓN;Male;35 años a 44 años;Casado(a);Sí;Sí;Mestizo;Doctorado;Entre 1500 y 5000;2;3;Ni alta ni baja;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
2020-12-07;Sí, deseo participar.;Virtual (a distancia);Universidad De Las Américas;CIENCIAS DE LA EDUCACIÓN;Male;25 años a 34 años;Soltero(a);Sí;Sí;Mestizo;Maestría;Entre 1500 y 5000;2;5;Alta;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
2020-12-07;Sí, deseo participar.;Virtual (a distancia);Universidad De Guayaquil;CIENCIAS DE LA SALUD;Female;Más de 54;Divorciado(a);Sí;Sí;Mestizo;Maestría;Entre 1500 y 5000;2;1;Ni alta ni baja;5;5;5;5;5;5;5;5;5;5;5;5;5;1;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
2020-12-07;Sí, deseo participar.;Ambas;Universidad Nacional De Loja;CIENCIAS DE LA EDUCACIÓN;Female;35 años a 44 años;Soltero(a);Sí;Sí;Afroecuatoriano;Maestría;Menor a 1500;1;4;Alta;5;5;5;5;5;5;5;4;4;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
2020-12-07;Sí, deseo participar.;Presencial;Universidad Central Del Ecuador;CIENCIAS DE LA EDUCACIÓN;Female;18 años a 24 años;Soltero(a);Sí;Sí;Mestizo;Tercer Nivel (universitario);Menor a 1500;0;2;Baja;1;1;1;1;1;1;1;2;2;2;3;1;1;1;2;1;2;1;3;1;2;3;1;1;1;3;1;2;2;1;1;1
2020-12-07;Sí, deseo participar.;Ambas;Universidad Nacional De Chimborazo;OTRAS CIENCIAS NATURALES;Female;18 años a 24 años;Soltero(a);Sí;Sí;Mestizo;Tercer Nivel (universitario);Menor a 1500;0;4;Baja;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;2;3;4;4;3;3;3;3;3;3;3;3;4;2;2;3;3
2020-12-07;Sí, deseo participar.;Virtual (a distancia);Universidad Casa Grande;OTRAS CIENCIAS NATURALES;Male;18 años a 24 años;Soltero(a);No;No;Mestizo;Tercer Nivel (universitario);Menor a 1500;0;8;Nula;5;5;5;4;5;5;4;4;5;4;3;5;4;4;4;5;4;5;5;5;5;5;5;4;3;5;5;4;5;5;5;5
2020-12-07;Sí, deseo participar.;Presencial;Universidad Politécnica Estatal Del Carchi;CIENCIAS DE LA EDUCACIÓN;Male;18 años a 24 años;Casado(a);No;Sí;Mestizo;Tercer Nivel (universitario);Menor a 1500;1;4;Ni alta ni baja;3;3;3;3;4;3;3;2;2;2;3;3;4;4;2;3;3;3;2;2;4;3;4;4;3;4;4;3;3;4;3;3
2020-12-07;Sí, deseo participar.;Virtual (a distancia);Universidad Católica De Santiago De Guayaquil;CIENCIAS FÍSICAS;Male;18 años a 24 años;Soltero(a);Sí;Sí;Mestizo;Tercer Nivel (universitario);Menor a 1500;0;6;Baja;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
2020-12-07;Sí, deseo participar.;Presencial;Universidad Católica De Cuenca;CIENCIAS DE LA EDUCACIÓN;Female;18 años a 24 años;Casado(a);Sí;Sí;Mestizo;Tercer Nivel (universitario);Menor a 1500;0;5;Ni alta ni baja;4;4;4;2;3;2;3;1;1;2;3;4;4;3;1;1;1;3;4;1;2;2;1;3;2;3;2;5;5;4;5;5
2020-12-07;Sí, deseo participar.;Virtual (a distancia);Universidad Laica Eloy Alfaro De Manabí;OTRAS HUMANIDADES;Male;25 años a 34 años;Soltero(a);Sí;Sí;Indígena;Tercer Nivel (universitario);Menor a 1500;0;5;Baja;5;5;5;5;4;5;4;5;4;5;4;4;4;4;4;4;4;4;5;4;4;4;5;5;4;5;5;4;4;4;4;5
